Down,Ydstogo,Line,Value
1,8,27,0.335
1,9,27,0.301
1,10,27,0.266
1,11,27,0.23
1,12,27,0.194
1,13,27,0.159
1,14,27,0.124
1,15,27,0.089
1,16,27,0.053
1,17,27,0.019
1,18,27,-0.017
1,19,27,-0.051
1,20,27,-0.084
1,21,27,-0.117
1,22,27,-0.147
1,23,27,-0.176
1,24,27,-0.203
1,25,27,-0.228
1,26,27,-0.253
1,27,27,-0.275
1,28,27,-0.296
1,29,27,-0.316
1,30,27,-0.334
1,31,27,-0.35
1,32,27,-0.365
1,33,27,-0.379
1,34,27,-0.391
1,35,27,-0.403
1,36,27,-0.414
1,37,27,-0.423
1,38,27,-0.431
1,39,27,-0.439
1,40,27,-0.447
1,41,27,-0.454
1,42,27,-0.46
1,43,27,-0.466
1,44,27,-0.47
1,45,27,-0.474
1,46,27,-0.478
1,47,27,-0.482
1,48,27,-0.485
1,49,27,-0.488
1,50,27,-0.49
1,51,27,-0.493
1,52,27,-0.494
1,53,27,-0.496
1,54,27,-0.497
1,55,27,-0.498
1,56,27,-0.499
1,57,27,-0.499
1,58,27,-0.5
1,59,27,-0.5
1,60,27,-0.5
1,61,27,-0.501
1,62,27,-0.501
1,63,27,-0.501
1,64,27,-0.501
1,65,27,-0.501
1,66,27,-0.501
1,67,27,-0.501
1,68,27,-0.501
1,69,27,-0.501
1,70,27,-0.502
1,71,27,-0.502
1,72,27,-0.502
1,73,27,-0.502
2,1,27,0.322
2,2,27,0.29
2,3,27,0.25
2,4,27,0.204
2,5,27,0.157
2,6,27,0.109
2,7,27,0.058
2,8,27,0.004
2,9,27,-0.049
2,10,27,-0.102
2,11,27,-0.152
2,12,27,-0.198
2,13,27,-0.242
2,14,27,-0.283
2,15,27,-0.323
2,16,27,-0.36
2,17,27,-0.394
2,18,27,-0.426
2,19,27,-0.455
2,20,27,-0.481
2,21,27,-0.506
2,22,27,-0.528
2,23,27,-0.547
2,24,27,-0.564
2,25,27,-0.579
2,26,27,-0.593
2,27,27,-0.604
2,28,27,-0.615
2,29,27,-0.624
2,30,27,-0.632
2,31,27,-0.639
2,32,27,-0.645
2,33,27,-0.651
2,34,27,-0.655
2,35,27,-0.659
2,36,27,-0.663
2,37,27,-0.666
2,38,27,-0.668
2,39,27,-0.671
2,40,27,-0.673
2,41,27,-0.675
2,42,27,-0.677
2,43,27,-0.678
2,44,27,-0.679
2,45,27,-0.68
2,46,27,-0.681
2,47,27,-0.682
2,48,27,-0.682
2,49,27,-0.683
2,50,27,-0.683
2,51,27,-0.684
2,52,27,-0.684
2,53,27,-0.684
2,54,27,-0.684
2,55,27,-0.684
2,56,27,-0.684
2,57,27,-0.684
2,58,27,-0.684
2,59,27,-0.684
2,60,27,-0.684
2,61,27,-0.684
2,62,27,-0.684
2,63,27,-0.684
2,64,27,-0.684
2,65,27,-0.684
2,66,27,-0.684
2,67,27,-0.684
2,68,27,-0.684
2,69,27,-0.684
2,70,27,-0.684
2,71,27,-0.684
2,72,27,-0.685
2,73,27,-0.685
3,1,27,-0.068
3,2,27,-0.121
3,3,27,-0.181
3,4,27,-0.237
3,5,27,-0.295
3,6,27,-0.356
3,7,27,-0.422
3,8,27,-0.49
3,9,27,-0.553
3,10,27,-0.609
3,11,27,-0.655
3,12,27,-0.691
3,13,27,-0.723
3,14,27,-0.751
3,15,27,-0.777
3,16,27,-0.801
3,17,27,-0.82
3,18,27,-0.836
3,19,27,-0.848
3,20,27,-0.858
3,21,27,-0.866
3,22,27,-0.872
3,23,27,-0.877
3,24,27,-0.882
3,25,27,-0.886
3,26,27,-0.889
3,27,27,-0.892
3,28,27,-0.893
3,29,27,-0.894
3,30,27,-0.895
3,31,27,-0.896
3,32,27,-0.897
3,33,27,-0.898
3,34,27,-0.898
3,35,27,-0.898
3,36,27,-0.899
3,37,27,-0.899
3,38,27,-0.899
3,39,27,-0.899
3,40,27,-0.899
3,41,27,-0.9
3,42,27,-0.9
3,43,27,-0.9
3,44,27,-0.9
3,45,27,-0.9
3,46,27,-0.9
3,47,27,-0.9
3,48,27,-0.9
3,49,27,-0.9
3,50,27,-0.9
3,51,27,-0.9
3,52,27,-0.9
3,53,27,-0.9
3,54,27,-0.9
3,55,27,-0.9
3,56,27,-0.9
3,57,27,-0.9
3,58,27,-0.9
3,59,27,-0.9
3,60,27,-0.9
3,61,27,-0.9
3,62,27,-0.9
3,63,27,-0.9
3,64,27,-0.9
3,65,27,-0.9
3,66,27,-0.9
3,67,27,-0.9
3,68,27,-0.9
3,69,27,-0.9
3,70,27,-0.9
3,71,27,-0.9
3,72,27,-0.9
3,73,27,-0.9
4,1,27,-1.09
4,2,27,-1.113
4,3,27,-1.115
4,4,27,-1.116
4,5,27,-1.116
4,6,27,-1.118
4,7,27,-1.121
4,8,27,-1.126
4,9,27,-1.13
4,10,27,-1.135
4,11,27,-1.139
4,12,27,-1.142
4,13,27,-1.144
4,14,27,-1.146
4,15,27,-1.147
4,16,27,-1.148
4,17,27,-1.148
4,18,27,-1.149
4,19,27,-1.149
4,20,27,-1.149
4,21,27,-1.149
4,22,27,-1.149
4,23,27,-1.149
4,24,27,-1.149
4,25,27,-1.149
4,26,27,-1.149
4,27,27,-1.149
4,28,27,-1.149
4,29,27,-1.149
4,30,27,-1.149
4,31,27,-1.149
4,32,27,-1.149
4,33,27,-1.149
4,34,27,-1.149
4,35,27,-1.149
4,36,27,-1.149
4,37,27,-1.149
4,38,27,-1.149
4,39,27,-1.149
4,40,27,-1.149
4,41,27,-1.149
4,42,27,-1.149
4,43,27,-1.149
4,44,27,-1.149
4,45,27,-1.149
4,46,27,-1.149
4,47,27,-1.149
4,48,27,-1.149
4,49,27,-1.149
4,50,27,-1.149
4,51,27,-1.149
4,52,27,-1.149
4,53,27,-1.149
4,54,27,-1.149
4,55,27,-1.149
4,56,27,-1.149
4,57,27,-1.149
4,58,27,-1.149
4,59,27,-1.149
4,60,27,-1.149
4,61,27,-1.149
4,62,27,-1.149
4,63,27,-1.149
4,64,27,-1.149
4,65,27,-1.149
4,66,27,-1.149
4,67,27,-1.149
4,68,27,-1.149
4,69,27,-1.149
4,70,27,-1.149
4,71,27,-1.149
4,72,27,-1.149
4,73,27,-1.149
1,1,28,0.563
1,2,28,0.55
1,3,28,0.533
1,4,28,0.513
1,5,28,0.491
1,6,28,0.465
1,7,28,0.436
1,8,28,0.405
1,9,28,0.371
1,10,28,0.336
1,11,28,0.302
1,12,28,0.267
1,13,28,0.232
1,14,28,0.197
1,15,28,0.161
1,16,28,0.126
1,17,28,0.089
1,18,28,0.054
1,19,28,0.019
1,20,28,-0.016
1,21,28,-0.047
1,22,28,-0.078
1,23,28,-0.107
1,24,28,-0.134
1,25,28,-0.161
1,26,28,-0.185
1,27,28,-0.208
1,28,28,-0.231
1,29,28,-0.25
1,30,28,-0.269
1,31,28,-0.285
1,32,28,-0.301
1,33,28,-0.315
1,34,28,-0.328
1,35,28,-0.34
1,36,28,-0.35
1,37,28,-0.36
1,38,28,-0.369
1,39,28,-0.378
1,40,28,-0.386
1,41,28,-0.393
1,42,28,-0.399
1,43,28,-0.405
1,44,28,-0.409
1,45,28,-0.414
1,46,28,-0.418
1,47,28,-0.422
1,48,28,-0.425
1,49,28,-0.428
1,50,28,-0.431
1,51,28,-0.433
1,52,28,-0.435
1,53,28,-0.436
1,54,28,-0.437
1,55,28,-0.438
1,56,28,-0.439
1,57,28,-0.439
1,58,28,-0.44
1,59,28,-0.44
1,60,28,-0.44
1,61,28,-0.441
1,62,28,-0.441
1,63,28,-0.441
1,64,28,-0.441
1,65,28,-0.441
1,66,28,-0.441
1,67,28,-0.441
1,68,28,-0.441
1,69,28,-0.442
1,70,28,-0.442
1,71,28,-0.442
1,72,28,-0.442
2,1,28,0.393
2,2,28,0.361
2,3,28,0.322
2,4,28,0.277
2,5,28,0.228
2,6,28,0.18
2,7,28,0.128
2,8,28,0.075
2,9,28,0.021
2,10,28,-0.031
2,11,28,-0.08
2,12,28,-0.125
2,13,28,-0.168
2,14,28,-0.21
2,15,28,-0.25
2,16,28,-0.287
2,17,28,-0.323
2,18,28,-0.355
2,19,28,-0.384
2,20,28,-0.412
2,21,28,-0.436
2,22,28,-0.458
2,23,28,-0.477
2,24,28,-0.495
2,25,28,-0.51
2,26,28,-0.524
2,27,28,-0.536
2,28,28,-0.547
2,29,28,-0.556
2,30,28,-0.565
2,31,28,-0.572
2,32,28,-0.578
2,33,28,-0.584
2,34,28,-0.588
2,35,28,-0.593
2,36,28,-0.596
2,37,28,-0.599
2,38,28,-0.602
2,39,28,-0.605
2,40,28,-0.608
2,41,28,-0.61
2,42,28,-0.611
2,43,28,-0.613
2,44,28,-0.614
2,45,28,-0.615
2,46,28,-0.616
2,47,28,-0.616
2,48,28,-0.617
2,49,28,-0.618
2,50,28,-0.618
2,51,28,-0.618
2,52,28,-0.619
2,53,28,-0.619
2,54,28,-0.619
2,55,28,-0.619
2,56,28,-0.619
2,57,28,-0.619
2,58,28,-0.619
2,59,28,-0.619
2,60,28,-0.619
2,61,28,-0.619
2,62,28,-0.619
2,63,28,-0.619
2,64,28,-0.619
2,65,28,-0.619
2,66,28,-0.619
2,67,28,-0.619
2,68,28,-0.619
2,69,28,-0.619
2,70,28,-0.619
2,71,28,-0.619
2,72,28,-0.619
3,1,28,0.002
3,2,28,-0.046
3,3,28,-0.106
3,4,28,-0.161
3,5,28,-0.221
3,6,28,-0.283
3,7,28,-0.35
3,8,28,-0.418
3,9,28,-0.482
3,10,28,-0.539
3,11,28,-0.583
3,12,28,-0.618
3,13,28,-0.649
3,14,28,-0.677
3,15,28,-0.704
3,16,28,-0.728
3,17,28,-0.748
3,18,28,-0.764
3,19,28,-0.776
3,20,28,-0.786
3,21,28,-0.794
3,22,28,-0.801
3,23,28,-0.806
3,24,28,-0.811
3,25,28,-0.815
3,26,28,-0.818
3,27,28,-0.82
3,28,28,-0.822
3,29,28,-0.823
3,30,28,-0.824
3,31,28,-0.825
3,32,28,-0.826
3,33,28,-0.827
3,34,28,-0.827
3,35,28,-0.828
3,36,28,-0.828
3,37,28,-0.828
3,38,28,-0.828
3,39,28,-0.829
3,40,28,-0.829
3,41,28,-0.829
3,42,28,-0.829
3,43,28,-0.829
3,44,28,-0.829
3,45,28,-0.829
3,46,28,-0.829
3,47,28,-0.829
3,48,28,-0.829
3,49,28,-0.829
3,50,28,-0.829
3,51,28,-0.829
3,52,28,-0.829
3,53,28,-0.829
3,54,28,-0.829
3,55,28,-0.829
3,56,28,-0.829
3,57,28,-0.829
3,58,28,-0.829
3,59,28,-0.829
3,60,28,-0.829
3,61,28,-0.829
3,62,28,-0.829
3,63,28,-0.829
3,64,28,-0.829
3,65,28,-0.829
3,66,28,-0.829
3,67,28,-0.829
3,68,28,-0.829
3,69,28,-0.829
3,70,28,-0.829
3,71,28,-0.829
3,72,28,-0.829
4,1,28,-1.019
4,2,28,-1.021
4,3,28,-1.023
4,4,28,-1.026
4,5,28,-1.031
4,6,28,-1.038
4,7,28,-1.045
4,8,28,-1.052
4,9,28,-1.058
4,10,28,-1.063
4,11,28,-1.067
4,12,28,-1.069
4,13,28,-1.071
4,14,28,-1.072
4,15,28,-1.073
4,16,28,-1.074
4,17,28,-1.074
4,18,28,-1.075
4,19,28,-1.075
4,20,28,-1.075
4,21,28,-1.075
4,22,28,-1.075
4,23,28,-1.075
4,24,28,-1.075
4,25,28,-1.075
4,26,28,-1.075
4,27,28,-1.075
4,28,28,-1.075
4,29,28,-1.075
4,30,28,-1.075
4,31,28,-1.075
4,32,28,-1.075
4,33,28,-1.075
4,34,28,-1.075
4,35,28,-1.075
4,36,28,-1.075
4,37,28,-1.075
4,38,28,-1.075
4,39,28,-1.075
4,40,28,-1.075
4,41,28,-1.075
4,42,28,-1.075
4,43,28,-1.075
4,44,28,-1.075
4,45,28,-1.075
4,46,28,-1.075
4,47,28,-1.075
4,48,28,-1.075
4,49,28,-1.075
4,50,28,-1.075
4,51,28,-1.075
4,52,28,-1.075
4,53,28,-1.075
4,54,28,-1.075
4,55,28,-1.075
4,56,28,-1.075
4,57,28,-1.075
4,58,28,-1.075
4,59,28,-1.075
4,60,28,-1.075
4,61,28,-1.075
4,62,28,-1.075
4,63,28,-1.075
4,64,28,-1.075
4,65,28,-1.075
4,66,28,-1.075
4,67,28,-1.075
4,68,28,-1.075
4,69,28,-1.075
4,70,28,-1.075
4,71,28,-1.075
4,72,28,-1.075
1,1,29,0.634
1,2,29,0.62
1,3,29,0.603
1,4,29,0.583
1,5,29,0.561
1,6,29,0.535
1,7,29,0.507
1,8,29,0.475
1,9,29,0.441
1,10,29,0.408
1,11,29,0.374
1,12,29,0.34
1,13,29,0.305
1,14,29,0.269
1,15,29,0.233
1,16,29,0.196
1,17,29,0.16
1,18,29,0.124
1,19,29,0.087
1,20,29,0.054
1,21,29,0.021
1,22,29,-0.009
1,23,29,-0.039
1,24,29,-0.067
1,25,29,-0.094
1,26,29,-0.118
1,27,29,-0.144
1,28,29,-0.165
1,29,29,-0.185
1,30,29,-0.204
1,31,29,-0.221
1,32,29,-0.237
1,33,29,-0.252
1,34,29,-0.265
1,35,29,-0.277
1,36,29,-0.288
1,37,29,-0.299
1,38,29,-0.308
1,39,29,-0.317
1,40,29,-0.325
1,41,29,-0.333
1,42,29,-0.339
1,43,29,-0.345
1,44,29,-0.35
1,45,29,-0.355
1,46,29,-0.359
1,47,29,-0.363
1,48,29,-0.367
1,49,29,-0.37
1,50,29,-0.372
1,51,29,-0.375
1,52,29,-0.376
1,53,29,-0.377
1,54,29,-0.378
1,55,29,-0.379
1,56,29,-0.38
1,57,29,-0.381
1,58,29,-0.381
1,59,29,-0.381
1,60,29,-0.382
1,61,29,-0.382
1,62,29,-0.382
1,63,29,-0.382
1,64,29,-0.382
1,65,29,-0.382
1,66,29,-0.383
1,67,29,-0.383
1,68,29,-0.383
1,69,29,-0.383
1,70,29,-0.383
1,71,29,-0.383
2,1,29,0.464
2,2,29,0.431
2,3,29,0.392
2,4,29,0.345
2,5,29,0.297
2,6,29,0.249
2,7,29,0.198
2,8,29,0.144
2,9,29,0.091
2,10,29,0.04
2,11,29,-0.007
2,12,29,-0.052
2,13,29,-0.095
2,14,29,-0.137
2,15,29,-0.177
2,16,29,-0.217
2,17,29,-0.252
2,18,29,-0.285
2,19,29,-0.316
2,20,29,-0.342
2,21,29,-0.367
2,22,29,-0.389
2,23,29,-0.409
2,24,29,-0.427
2,25,29,-0.442
2,26,29,-0.456
2,27,29,-0.469
2,28,29,-0.48
2,29,29,-0.49
2,30,29,-0.498
2,31,29,-0.505
2,32,29,-0.512
2,33,29,-0.518
2,34,29,-0.523
2,35,29,-0.527
2,36,29,-0.531
2,37,29,-0.535
2,38,29,-0.538
2,39,29,-0.541
2,40,29,-0.543
2,41,29,-0.545
2,42,29,-0.547
2,43,29,-0.548
2,44,29,-0.55
2,45,29,-0.551
2,46,29,-0.552
2,47,29,-0.552
2,48,29,-0.553
2,49,29,-0.554
2,50,29,-0.554
2,51,29,-0.554
2,52,29,-0.554
2,53,29,-0.555
2,54,29,-0.555
2,55,29,-0.555
2,56,29,-0.555
2,57,29,-0.555
2,58,29,-0.555
2,59,29,-0.555
2,60,29,-0.555
2,61,29,-0.555
2,62,29,-0.555
2,63,29,-0.555
2,64,29,-0.555
2,65,29,-0.555
2,66,29,-0.555
2,67,29,-0.555
2,68,29,-0.555
2,69,29,-0.555
2,70,29,-0.555
2,71,29,-0.555
3,1,29,0.075
3,2,29,0.021
3,3,29,-0.04
3,4,29,-0.097
3,5,29,-0.155
3,6,29,-0.217
3,7,29,-0.283
3,8,29,-0.35
3,9,29,-0.414
3,10,29,-0.468
3,11,29,-0.511
3,12,29,-0.546
3,13,29,-0.577
3,14,29,-0.606
3,15,29,-0.632
3,16,29,-0.658
3,17,29,-0.677
3,18,29,-0.693
3,19,29,-0.706
3,20,29,-0.716
3,21,29,-0.724
3,22,29,-0.73
3,23,29,-0.736
3,24,29,-0.74
3,25,29,-0.745
3,26,29,-0.748
3,27,29,-0.751
3,28,29,-0.752
3,29,29,-0.754
3,30,29,-0.755
3,31,29,-0.756
3,32,29,-0.757
3,33,29,-0.757
3,34,29,-0.758
3,35,29,-0.758
3,36,29,-0.759
3,37,29,-0.759
3,38,29,-0.759
3,39,29,-0.759
3,40,29,-0.76
3,41,29,-0.76
3,42,29,-0.76
3,43,29,-0.76
3,44,29,-0.76
3,45,29,-0.76
3,46,29,-0.76
3,47,29,-0.76
3,48,29,-0.76
3,49,29,-0.76
3,50,29,-0.76
3,51,29,-0.76
3,52,29,-0.76
3,53,29,-0.76
3,54,29,-0.76
3,55,29,-0.76
3,56,29,-0.76
3,57,29,-0.76
3,58,29,-0.76
3,59,29,-0.76
3,60,29,-0.76
3,61,29,-0.76
3,62,29,-0.76
3,63,29,-0.76
3,64,29,-0.76
3,65,29,-0.76
3,66,29,-0.76
3,67,29,-0.76
3,68,29,-0.76
3,69,29,-0.76
3,70,29,-0.76
3,71,29,-0.76
4,1,29,-0.947
4,2,29,-0.978
4,3,29,-0.979
4,4,29,-0.98
4,5,29,-0.982
4,6,29,-0.985
4,7,29,-0.988
4,8,29,-0.992
4,9,29,-0.996
4,10,29,-0.999
4,11,29,-1.001
4,12,29,-1.002
4,13,29,-1.004
4,14,29,-1.004
4,15,29,-1.005
4,16,29,-1.005
4,17,29,-1.005
4,18,29,-1.006
4,19,29,-1.006
4,20,29,-1.006
4,21,29,-1.006
4,22,29,-1.006
4,23,29,-1.006
4,24,29,-1.006
4,25,29,-1.006
4,26,29,-1.006
4,27,29,-1.006
4,28,29,-1.006
4,29,29,-1.006
4,30,29,-1.006
4,31,29,-1.006
4,32,29,-1.006
4,33,29,-1.006
4,34,29,-1.006
4,35,29,-1.006
4,36,29,-1.006
4,37,29,-1.006
4,38,29,-1.006
4,39,29,-1.006
4,40,29,-1.006
4,41,29,-1.006
4,42,29,-1.006
4,43,29,-1.006
4,44,29,-1.006
4,45,29,-1.006
4,46,29,-1.006
4,47,29,-1.006
4,48,29,-1.006
4,49,29,-1.006
4,50,29,-1.006
4,51,29,-1.006
4,52,29,-1.006
4,53,29,-1.006
4,54,29,-1.006
4,55,29,-1.006
4,56,29,-1.006
4,57,29,-1.006
4,58,29,-1.006
4,59,29,-1.006
4,60,29,-1.006
4,61,29,-1.006
4,62,29,-1.006
4,63,29,-1.006
4,64,29,-1.006
4,65,29,-1.006
4,66,29,-1.006
4,67,29,-1.006
4,68,29,-1.006
4,69,29,-1.006
4,70,29,-1.006
4,71,29,-1.006
1,1,30,0.704
1,2,30,0.691
1,3,30,0.674
1,4,30,0.654
1,5,30,0.631
1,6,30,0.606
1,7,30,0.577
1,8,30,0.545
1,9,30,0.513
1,10,30,0.48
1,11,30,0.447
1,12,30,0.413
1,13,30,0.377
1,14,30,0.341
1,15,30,0.304
1,16,30,0.267
1,17,30,0.23
1,18,30,0.192
1,19,30,0.157
1,20,30,0.123
1,21,30,0.091
1,22,30,0.059
1,23,30,0.028
1,24,30,0
1,25,30,-0.027
1,26,30,-0.055
1,27,30,-0.078
1,28,30,-0.101
1,29,30,-0.121
1,30,30,-0.14
1,31,30,-0.158
1,32,30,-0.174
1,33,30,-0.19
1,34,30,-0.203
1,35,30,-0.216
1,36,30,-0.228
1,37,30,-0.239
1,38,30,-0.249
1,39,30,-0.258
1,40,30,-0.266
1,41,30,-0.273
1,42,30,-0.28
1,43,30,-0.286
1,44,30,-0.292
1,45,30,-0.297
1,46,30,-0.302
1,47,30,-0.306
1,48,30,-0.309
1,49,30,-0.312
1,50,30,-0.315
1,51,30,-0.317
1,52,30,-0.318
1,53,30,-0.32
1,54,30,-0.321
1,55,30,-0.322
1,56,30,-0.322
1,57,30,-0.323
1,58,30,-0.323
1,59,30,-0.324
1,60,30,-0.324
1,61,30,-0.324
1,62,30,-0.324
1,63,30,-0.324
1,64,30,-0.325
1,65,30,-0.325
1,66,30,-0.325
1,67,30,-0.325
1,68,30,-0.325
1,69,30,-0.325
1,70,30,-0.325
2,1,30,0.535
2,2,30,0.504
2,3,30,0.464
2,4,30,0.418
2,5,30,0.37
2,6,30,0.322
2,7,30,0.27
2,8,30,0.216
2,9,30,0.164
2,10,30,0.115
2,11,30,0.068
2,12,30,0.023
2,13,30,-0.021
2,14,30,-0.064
2,15,30,-0.107
2,16,30,-0.145
2,17,30,-0.182
2,18,30,-0.216
2,19,30,-0.246
2,20,30,-0.273
2,21,30,-0.297
2,22,30,-0.32
2,23,30,-0.34
2,24,30,-0.358
2,25,30,-0.374
2,26,30,-0.39
2,27,30,-0.402
2,28,30,-0.413
2,29,30,-0.423
2,30,30,-0.432
2,31,30,-0.439
2,32,30,-0.446
2,33,30,-0.452
2,34,30,-0.458
2,35,30,-0.462
2,36,30,-0.467
2,37,30,-0.471
2,38,30,-0.474
2,39,30,-0.477
2,40,30,-0.479
2,41,30,-0.481
2,42,30,-0.483
2,43,30,-0.485
2,44,30,-0.486
2,45,30,-0.487
2,46,30,-0.488
2,47,30,-0.489
2,48,30,-0.49
2,49,30,-0.49
2,50,30,-0.491
2,51,30,-0.491
2,52,30,-0.491
2,53,30,-0.491
2,54,30,-0.491
2,55,30,-0.491
2,56,30,-0.491
2,57,30,-0.491
2,58,30,-0.491
2,59,30,-0.491
2,60,30,-0.491
2,61,30,-0.492
2,62,30,-0.492
2,63,30,-0.492
2,64,30,-0.492
2,65,30,-0.492
2,66,30,-0.492
2,67,30,-0.492
2,68,30,-0.492
2,69,30,-0.492
2,70,30,-0.492
3,1,30,0.147
3,2,30,0.099
3,3,30,0.039
3,4,30,-0.017
3,5,30,-0.074
3,6,30,-0.136
3,7,30,-0.204
3,8,30,-0.272
3,9,30,-0.334
3,10,30,-0.388
3,11,30,-0.432
3,12,30,-0.468
3,13,30,-0.5
3,14,30,-0.53
3,15,30,-0.559
3,16,30,-0.584
3,17,30,-0.605
3,18,30,-0.622
3,19,30,-0.634
3,20,30,-0.644
3,21,30,-0.652
3,22,30,-0.658
3,23,30,-0.664
3,24,30,-0.669
3,25,30,-0.673
3,26,30,-0.677
3,27,30,-0.679
3,28,30,-0.681
3,29,30,-0.682
3,30,30,-0.684
3,31,30,-0.685
3,32,30,-0.686
3,33,30,-0.686
3,34,30,-0.687
3,35,30,-0.687
3,36,30,-0.688
3,37,30,-0.688
3,38,30,-0.689
3,39,30,-0.689
3,40,30,-0.689
3,41,30,-0.689
3,42,30,-0.689
3,43,30,-0.689
3,44,30,-0.689
3,45,30,-0.689
3,46,30,-0.689
3,47,30,-0.689
3,48,30,-0.69
3,49,30,-0.69
3,50,30,-0.69
3,51,30,-0.69
3,52,30,-0.69
3,53,30,-0.69
3,54,30,-0.69
3,55,30,-0.69
3,56,30,-0.69
3,57,30,-0.69
3,58,30,-0.69
3,59,30,-0.69
3,60,30,-0.69
3,61,30,-0.69
3,62,30,-0.69
3,63,30,-0.69
3,64,30,-0.69
3,65,30,-0.69
3,66,30,-0.69
3,67,30,-0.69
3,68,30,-0.69
3,69,30,-0.69
3,70,30,-0.69
4,1,30,-0.865
4,2,30,-0.867
4,3,30,-0.869
4,4,30,-0.87
4,5,30,-0.87
4,6,30,-0.874
4,7,30,-0.881
4,8,30,-0.889
4,9,30,-0.898
4,10,30,-0.906
4,11,30,-0.912
4,12,30,-0.917
4,13,30,-0.92
4,14,30,-0.923
4,15,30,-0.924
4,16,30,-0.925
4,17,30,-0.926
4,18,30,-0.926
4,19,30,-0.927
4,20,30,-0.927
4,21,30,-0.927
4,22,30,-0.927
4,23,30,-0.927
4,24,30,-0.927
4,25,30,-0.927
4,26,30,-0.927
4,27,30,-0.927
4,28,30,-0.927
4,29,30,-0.927
4,30,30,-0.927
4,31,30,-0.927
4,32,30,-0.927
4,33,30,-0.927
4,34,30,-0.927
4,35,30,-0.927
4,36,30,-0.927
4,37,30,-0.927
4,38,30,-0.927
4,39,30,-0.927
4,40,30,-0.927
4,41,30,-0.927
4,42,30,-0.927
4,43,30,-0.927
4,44,30,-0.927
4,45,30,-0.927
4,46,30,-0.927
4,47,30,-0.927
4,48,30,-0.927
4,49,30,-0.927
4,50,30,-0.927
4,51,30,-0.927
4,52,30,-0.927
4,53,30,-0.927
4,54,30,-0.927
4,55,30,-0.927
4,56,30,-0.927
4,57,30,-0.927
4,58,30,-0.927
4,59,30,-0.927
4,60,30,-0.927
4,61,30,-0.927
4,62,30,-0.927
4,63,30,-0.927
4,64,30,-0.927
4,65,30,-0.927
4,66,30,-0.927
4,67,30,-0.927
4,68,30,-0.927
4,69,30,-0.927
4,70,30,-0.927
1,1,31,0.775
1,2,31,0.761
1,3,31,0.744
1,4,31,0.724
1,5,31,0.701
1,6,31,0.675
1,7,31,0.646
1,8,31,0.616
1,9,31,0.585
1,10,31,0.553
1,11,31,0.519
1,12,31,0.484
1,13,31,0.449
1,14,31,0.411
1,15,31,0.375
1,16,31,0.336
1,17,31,0.298
1,18,31,0.261
1,19,31,0.225
1,20,31,0.192
1,21,31,0.158
1,22,31,0.126
1,23,31,0.095
1,24,31,0.066
1,25,31,0.036
1,26,31,0.01
1,27,31,-0.014
1,28,31,-0.037
1,29,31,-0.058
1,30,31,-0.078
1,31,31,-0.096
1,32,31,-0.113
1,33,31,-0.129
1,34,31,-0.143
1,35,31,-0.156
1,36,31,-0.169
1,37,31,-0.18
1,38,31,-0.19
1,39,31,-0.2
1,40,31,-0.208
1,41,31,-0.215
1,42,31,-0.223
1,43,31,-0.229
1,44,31,-0.235
1,45,31,-0.24
1,46,31,-0.245
1,47,31,-0.25
1,48,31,-0.253
1,49,31,-0.256
1,50,31,-0.259
1,51,31,-0.261
1,52,31,-0.262
1,53,31,-0.263
1,54,31,-0.264
1,55,31,-0.265
1,56,31,-0.266
1,57,31,-0.266
1,58,31,-0.267
1,59,31,-0.267
1,60,31,-0.267
1,61,31,-0.267
1,62,31,-0.268
1,63,31,-0.268
1,64,31,-0.268
1,65,31,-0.268
1,66,31,-0.268
1,67,31,-0.268
1,68,31,-0.268
1,69,31,-0.268
2,1,31,0.605
2,2,31,0.573
2,3,31,0.533
2,4,31,0.486
2,5,31,0.438
2,6,31,0.389
2,7,31,0.338
2,8,31,0.286
2,9,31,0.236
2,10,31,0.187
2,11,31,0.14
2,12,31,0.095
2,13,31,0.05
2,14,31,0.005
2,15,31,-0.036
2,16,31,-0.076
2,17,31,-0.114
2,18,31,-0.147
2,19,31,-0.177
2,20,31,-0.204
2,21,31,-0.229
2,22,31,-0.253
2,23,31,-0.273
2,24,31,-0.292
2,25,31,-0.309
2,26,31,-0.324
2,27,31,-0.337
2,28,31,-0.348
2,29,31,-0.358
2,30,31,-0.367
2,31,31,-0.375
2,32,31,-0.382
2,33,31,-0.388
2,34,31,-0.394
2,35,31,-0.399
2,36,31,-0.404
2,37,31,-0.409
2,38,31,-0.412
2,39,31,-0.415
2,40,31,-0.417
2,41,31,-0.419
2,42,31,-0.421
2,43,31,-0.423
2,44,31,-0.424
2,45,31,-0.426
2,46,31,-0.427
2,47,31,-0.427
2,48,31,-0.428
2,49,31,-0.429
2,50,31,-0.429
2,51,31,-0.429
2,52,31,-0.429
2,53,31,-0.429
2,54,31,-0.43
2,55,31,-0.43
2,56,31,-0.43
2,57,31,-0.43
2,58,31,-0.43
2,59,31,-0.43
2,60,31,-0.43
2,61,31,-0.43
2,62,31,-0.43
2,63,31,-0.43
2,64,31,-0.43
2,65,31,-0.43
2,66,31,-0.43
2,67,31,-0.43
2,68,31,-0.43
2,69,31,-0.43
3,1,31,0.217
3,2,31,0.165
3,3,31,0.102
3,4,31,0.044
3,5,31,-0.015
3,6,31,-0.077
3,7,31,-0.144
3,8,31,-0.208
3,9,31,-0.268
3,10,31,-0.32
3,11,31,-0.364
