Date,Home Team,Visitor Team,Home Score,Visitor Score,Location,Season,Season Type,Spread,Total,Result
9/24/2016,Auburn,LSU,18,13,Visitor,2016-17,Regular,5,31,W
9/24/2016,Oregon State,Boise State,24,38,Visitor,2016-17,Regular,-14,62,L
9/24/2016,Arizona,Washington,28,35,Visitor,2016-17,Regular,-7,63,L
9/24/2016,Alabama,Kent,48,0,Visitor,2016-17,Regular,48,48,W
9/24/2016,Kentucky,South Carolina,17,10,Visitor,2016-17,Regular,7,27,W
9/24/2016,Mississippi,Georgia,45,14,Visitor,2016-17,Regular,31,59,W
9/24/2016,Tennessee,Florida,38,28,Visitor,2016-17,Regular,10,66,W
9/24/2016,Texas A&M,Arkansas,45,24,Visitor,2016-17,Regular,21,69,W
9/24/2016,Missouri,Delaware State,79,0,Visitor,2016-17,Regular,79,79,W
9/24/2016,Troy,New Mexico State,52,6,Visitor,2016-17,Regular,46,58,W
9/24/2016,Marshall,Louisville,28,59,Visitor,2016-17,Regular,-31,87,L
9/24/2016,Western Kentucky,Vanderbilt,30,31,Visitor,2016-17,Regular,-1,61,L
9/24/2016,Michigan State,Wisconsin,6,30,Visitor,2016-17,Regular,-24,36,L
9/24/2016,Rice,North Texas,35,42,Visitor,2016-17,Regular,-7,77,L
9/24/2016,Boston College,Wagner,42,10,Visitor,2016-17,Regular,32,52,W
9/24/2016,Minnesota,Colorado State,31,24,Visitor,2016-17,Regular,7,55,W
9/24/2016,North Carolina,Pittsburgh,37,36,Visitor,2016-17,Regular,1,73,W
9/24/2016,South Alabama,Nicholls State,41,40,Visitor,2016-17,Regular,1,81,W
9/24/2016,Connecticut,Syracuse,24,31,Neutral,2016-17,Regular,-7,55,L
9/24/2016,UNLV,Idaho,30,33,Visitor,2016-17,Regular,-3,63,L
9/24/2016,UTEP,Southern Miss,7,34,Visitor,2016-17,Regular,-27,41,L
9/24/2016,Oregon,Colorado,38,41,Visitor,2016-17,Regular,-3,79,L
9/24/2016,Kansas State,Missouri State,35,0,Visitor,2016-17,Regular,35,35,W
9/24/2016,Florida Atlantic,Ball State,27,31,Visitor,2016-17,Regular,-4,58,L
9/24/2016,Florida Intl,Central Florida,14,53,Visitor,2016-17,Regular,-39,67,L
9/24/2016,Northwestern,Nebraska,13,24,Visitor,2016-17,Regular,-11,37,L
9/24/2016,Akron,Appalachian St,38,45,Visitor,2016-17,Regular,-7,83,L
9/24/2016,UCLA,Stanford,13,22,Visitor,2016-17,Regular,-9,35,L
9/24/2016,South Florida,Florida State,35,55,Visitor,2016-17,Regular,-20,90,L
9/24/2016,Arkansas State,Central Arkansas,23,28,Visitor,2016-17,Regular,-5,51,L
9/24/2016,West Virginia,BYU,35,32,Neutral,2016-17,Regular,3,67,W
9/24/2016,Utah State,Air Force,20,27,Visitor,2016-17,Regular,-7,47,L
9/24/2016,Texas State,Houston,3,64,Visitor,2016-17,Regular,-61,67,L
9/24/2016,Cincinnati,Miami Ohio,27,20,Visitor,2016-17,Regular,7,47,W
9/24/2016,Tulane,UL Lafayette,41,39,Visitor,2016-17,Regular,2,80,W
9/24/2016,Middle Tenn St,Louisiana Tech,38,34,Visitor,2016-17,Regular,4,72,W
9/24/2016,Indiana,Wake Forest,28,33,Visitor,2016-17,Regular,-5,61,L
9/24/2016,Ohio,Gardner Webb,37,21,Visitor,2016-17,Regular,16,58,W
9/24/2016,Northern Illinois,Western Illinois,23,28,Visitor,2016-17,Regular,-5,51,L
9/24/2016,Notre Dame,Duke,35,38,Visitor,2016-17,Regular,-3,73,L
9/29/2016,Houston,Connecticut,42,14,Visitor,2016-17,Regular,28,56,W
9/29/2016,Texas Tech,Kansas,55,19,Visitor,2016-17,Regular,36,74,W
9/30/2016,Washington,Stanford,44,6,Visitor,2016-17,Regular,38,50,W
9/30/2016,BYU,Toledo,55,53,Visitor,2016-17,Regular,2,108,W
10/1/2016,Syracuse,Notre Dame,33,50,Neutral,2016-17,Regular,-17,83,L
10/1/2016,Ohio State,Rutgers,58,0,Visitor,2016-17,Regular,58,58,W
10/1/2016,Vanderbilt,Florida,6,13,Visitor,2016-17,Regular,-7,19,L
10/1/2016,Temple,SMU,45,20,Visitor,2016-17,Regular,25,65,W
10/1/2016,Oklahoma State,Texas,49,31,Visitor,2016-17,Regular,18,80,W
10/1/2016,Iowa State,Baylor,42,45,Visitor,2016-17,Regular,-3,87,L
10/1/2016,Auburn,UL Monroe,58,7,Visitor,2016-17,Regular,51,65,W
10/1/2016,Georgia,Tennessee,31,34,Visitor,2016-17,Regular,-3,65,L
10/1/2016,Maryland,Purdue,50,7,Visitor,2016-17,Regular,43,57,W
10/1/2016,Air Force,Navy,28,14,Visitor,2016-17,Regular,14,42,W
10/1/2016,Kent,Akron,27,31,Visitor,2016-17,Regular,-4,58,L
10/1/2016,California,Utah,28,23,Visitor,2016-17,Regular,5,51,W
10/1/2016,NC State,Wake Forest,33,16,Visitor,2016-17,Regular,17,49,W
10/1/2016,Colorado,Oregon State,47,6,Visitor,2016-17,Regular,41,53,W
10/1/2016,South Carolina,Texas A&M,13,24,Visitor,2016-17,Regular,-11,37,L
10/1/2016,Mississippi,Memphis,48,28,Visitor,2016-17,Regular,20,76,W
10/1/2016,Florida Intl,Florida Atlantic,33,31,Visitor,2016-17,Regular,2,64,W
10/1/2016,LSU,Missouri,42,7,Visitor,2016-17,Regular,35,49,W
10/1/2016,USC,Arizona State,41,20,Visitor,2016-17,Regular,21,61,W
10/1/2016,Clemson,Louisville,42,36,Visitor,2016-17,Regular,6,78,W
10/1/2016,Texas State,Incarnate Word,48,17,Visitor,2016-17,Regular,31,65,W
10/1/2016,Indiana,Michigan State,24,21,Visitor,2016-17,Regular,3,45,W
10/1/2016,South Alabama,San Diego State,42,24,Visitor,2016-17,Regular,18,66,W
10/1/2016,Washington State,Oregon,51,33,Visitor,2016-17,Regular,18,84,W
10/1/2016,New Mexico State,UL Lafayette,37,31,Visitor,2016-17,Regular,6,68,W
10/1/2016,UNLV,Fresno State,45,20,Visitor,2016-17,Regular,25,65,W
10/1/2016,Hawaii,Nevada,38,17,Visitor,2016-17,Regular,21,55,W
10/1/2016,UCLA,Arizona,45,24,Visitor,2016-17,Regular,21,69,W
10/1/2016,Boston College,Buffalo,35,3,Visitor,2016-17,Regular,32,38,W
10/1/2016,Penn State,Minnesota,29,26,Visitor,2016-17,Regular,3,55,W
10/1/2016,North Texas,Middle Tenn St,13,30,Visitor,2016-17,Regular,-17,43,L
10/1/2016,Arkansas,Alcorn State,52,10,Visitor,2016-17,Regular,42,62,W
10/1/2016,Massachusetts,Tulane,24,31,Visitor,2016-17,Regular,-7,55,L
10/1/2016,Central Michigan,Western Michigan,10,49,Visitor,2016-17,Regular,-39,59,L
10/1/2016,Georgia Tech,Miami Florida,21,35,Visitor,2016-17,Regular,-14,56,L
10/1/2016,West Virginia,Kansas State,17,16,Visitor,2016-17,Regular,1,33,W
10/1/2016,Idaho,Troy,13,34,Visitor,2016-17,Regular,-21,47,L
10/1/2016,Colorado State,Wyoming,17,38,Visitor,2016-17,Regular,-21,55,L
10/1/2016,Western Kentucky,Houston Baptist,50,3,Visitor,2016-17,Regular,47,53,W
10/1/2016,Florida State,North Carolina,35,37,Visitor,2016-17,Regular,-2,72,L
10/1/2016,Bowling Green,Eastern Michigan,25,28,Visitor,2016-17,Regular,-3,53,L
10/1/2016,Boise State,Utah State,21,10,Visitor,2016-17,Regular,11,31,W
10/1/2016,Iowa,Northwestern,31,38,Visitor,2016-17,Regular,-7,69,L
10/1/2016,Appalachian St,Georgia State,17,3,Visitor,2016-17,Regular,14,20,W
10/1/2016,Miami Ohio,Ohio,7,17,Visitor,2016-17,Regular,-10,24,L
10/1/2016,Michigan,Wisconsin,14,7,Visitor,2016-17,Regular,7,21,W
10/1/2016,Louisiana Tech,UTEP,28,7,Visitor,2016-17,Regular,21,35,W
10/1/2016,Southern Miss,Rice,44,28,Visitor,2016-17,Regular,16,72,W
10/1/2016,Pittsburgh,Marshall,43,27,Visitor,2016-17,Regular,16,70,W
10/1/2016,Duke,Virginia,20,34,Visitor,2016-17,Regular,-14,54,L
10/1/2016,TCU,Oklahoma,46,52,Visitor,2016-17,Regular,-6,98,L
10/1/2016,Syracuse,Notre Dame,33,50,Neutral,2016-17,Regular,-17,83,L
10/1/2016,Ball State,Northern Illinois,24,31,Visitor,2016-17,Regular,-7,55,L
10/1/2016,Alabama,Kentucky,34,6,Visitor,2016-17,Regular,28,40,W
10/1/2016,Nebraska,Illinois,31,16,Visitor,2016-17,Regular,15,47,W
10/1/2016,East Carolina,Central Florida,29,47,Visitor,2016-17,Regular,-18,76,L
10/1/2016,Charlotte U,Old Dominion,17,52,Visitor,2016-17,Regular,-35,69,L
10/1/2016,New Mexico,San Jose State,48,41,Visitor,2016-17,Regular,7,89,W
10/1/2016,Cincinnati,South Florida,20,45,Visitor,2016-17,Regular,-25,65,L
10/5/2016,Arkansas State,Georgia Southern,27,26,Visitor,2016-17,Regular,1,53,W
10/6/2016,Louisiana Tech,Western Kentucky,55,52,Visitor,2016-17,Regular,3,107,W
10/6/2016,Memphis,Temple,34,27,Visitor,2016-17,Regular,7,61,W
10/7/2016,Old Dominion,Massachusetts,36,16,Visitor,2016-17,Regular,20,52,W
10/7/2016,Boston College,Clemson,10,56,Visitor,2016-17,Regular,-46,66,L
10/7/2016,Tulsa,SMU,43,40,Visitor,2016-17,Regular,3,83,W
10/7/2016,New Mexico,Boise State,21,49,Visitor,2016-17,Regular,-28,70,L
10/8/2016,Connecticut,Cincinnati,20,9,Visitor,2016-17,Regular,11,29,W
10/8/2016,Penn State,Maryland,38,14,Visitor,2016-17,Regular,24,52,W
10/8/2016,UTSA,Southern Miss,55,32,Visitor,2016-17,Regular,23,87,W
10/8/2016,Akron,Miami Ohio,35,13,Visitor,2016-17,Regular,22,48,W
10/8/2016,Eastern Michigan,Toledo,20,35,Visitor,2016-17,Regular,-15,55,L
10/8/2016,Navy,Houston,46,40,Visitor,2016-17,Regular,6,86,W
10/8/2016,Wyoming,Air Force,35,26,Visitor,2016-17,Regular,9,61,W
10/8/2016,North Texas,Marshall,38,21,Visitor,2016-17,Regular,17,59,W
10/8/2016,Colorado State,Utah State,31,24,Visitor,2016-17,Regular,7,55,W
10/8/2016,San Diego State,UNLV,26,7,Visitor,2016-17,Regular,19,33,W
10/8/2016,NC State,Notre Dame,10,3,Visitor,2016-17,Regular,7,13,W
10/8/2016,Kentucky,Vanderbilt,20,13,Visitor,2016-17,Regular,7,33,W
10/8/2016,Utah,Arizona,36,23,Visitor,2016-17,Regular,13,59,W
10/8/2016,Arizona State,UCLA,23,20,Visitor,2016-17,Regular,3,43,W
10/8/2016,Oregon State,California,47,44,Visitor,2016-17,Regular,3,91,W
10/8/2016,Georgia State,Texas State,41,21,Visitor,2016-17,Regular,20,62,W
10/8/2016,Wake Forest,Syracuse,28,9,Visitor,2016-17,Regular,19,37,W
10/8/2016,South Florida,East Carolina,38,22,Visitor,2016-17,Regular,16,60,W
10/8/2016,Kansas,TCU,23,24,Visitor,2016-17,Regular,-1,47,L
10/8/2016,Texas,Oklahoma,40,45,Neutral,2016-17,Regular,-5,85,L
10/8/2016,Duke,Army,13,6,Visitor,2016-17,Regular,7,19,W
10/8/2016,UL Monroe,Idaho,31,34,Visitor,2016-17,Regular,-3,65,L
10/8/2016,Stanford,Washington State,16,42,Visitor,2016-17,Regular,-26,58,L
10/8/2016,Buffalo,Kent,20,44,Visitor,2016-17,Regular,-24,64,L
10/8/2016,Western Michigan,Northern Illinois,45,30,Visitor,2016-17,Regular,15,75,W
10/8/2016,Nevada,Fresno State,27,22,Visitor,2016-17,Regular,5,49,W
10/8/2016,Texas,Oklahoma,40,45,Neutral,2016-17,Regular,-5,85,L
10/8/2016,Central Michigan,Ball State,24,21,Visitor,2016-17,Regular,3,45,W
10/8/2016,Rutgers,Michigan,0,78,Visitor,2016-17,Regular,-78,78,L
10/8/2016,San Jose State,Hawaii,17,34,Visitor,2016-17,Regular,-17,51,L
10/8/2016,USC,Colorado,21,17,Visitor,2016-17,Regular,4,38,W
10/8/2016,Pittsburgh,Georgia Tech,37,34,Visitor,2016-17,Regular,3,71,W
10/8/2016,Arkansas,Alabama,30,49,Visitor,2016-17,Regular,-19,79,L
10/8/2016,Oregon,Washington,21,70,Visitor,2016-17,Regular,-49,91,L
10/8/2016,Kansas State,Texas Tech,44,38,Visitor,2016-17,Regular,6,82,W
10/8/2016,Illinois,Purdue,31,34,Visitor,2016-17,Regular,-3,65,L
10/8/2016,Minnesota,Iowa,7,14,Visitor,2016-17,Regular,-7,21,L
10/8/2016,Michigan State,BYU,14,31,Visitor,2016-17,Regular,-17,45,L
10/8/2016,Ohio,Bowling Green,30,24,Visitor,2016-17,Regular,6,54,W
10/8/2016,UTEP,Florida Intl,21,35,Visitor,2016-17,Regular,-14,56,L
10/8/2016,Texas A&M,Tennessee,45,38,Visitor,2016-17,Regular,7,83,W
10/8/2016,Oklahoma State,Iowa State,38,31,Visitor,2016-17,Regular,7,69,W
10/8/2016,North Carolina,Virginia Tech,3,34,Visitor,2016-17,Regular,-31,37,L
10/8/2016,Miami Florida,Florida State,19,20,Visitor,2016-17,Regular,-1,39,L
10/8/2016,Ohio State,Indiana,38,17,Visitor,2016-17,Regular,21,55,W
10/8/2016,Mississippi St,Auburn,14,38,Visitor,2016-17,Regular,-24,52,L
10/9/2016,Florida Atlantic,Charlotte U,23,28,Visitor,2016-17,Regular,-5,51,L
10/9/2016,South Carolina,Georgia,14,28,Visitor,2016-17,Regular,-14,42,L
10/12/2016,UL Lafayette,Appalachian St,0,24,Visitor,2016-17,Regular,-24,24,L
10/14/2016,Tulane,Memphis,14,24,Visitor,2016-17,Regular,-10,38,L
10/14/2016,Fresno State,San Diego State,3,17,Visitor,2016-17,Regular,-14,20,L
10/14/2016,Louisville,Duke,24,14,Visitor,2016-17,Regular,10,38,W
10/14/2016,BYU,Mississippi St,28,21,Visitor,2016-17,Regular,7,49,W
10/15/2016,Oklahoma,Kansas State,38,17,Visitor,2016-17,Regular,21,55,W
10/15/2016,Miami Ohio,Kent,18,14,Visitor,2016-17,Regular,4,32,W
10/15/2016,Georgia Tech,Georgia Southern,35,24,Visitor,2016-17,Regular,11,59,W
10/15/2016,Army,Lafayette,62,7,Visitor,2016-17,Regular,55,69,W
10/15/2016,Middle Tenn St,Western Kentucky,43,44,Visitor,2016-17,Regular,-1,87,L
10/15/2016,Buffalo,Ball State,21,31,Visitor,2016-17,Regular,-10,52,L
10/15/2016,Air Force,New Mexico,40,45,Neutral,2016-17,Regular,-5,85,L
10/15/2016,Syracuse,Virginia Tech,31,17,Visitor,2016-17,Regular,14,48,W
10/15/2016,Baylor,Kansas,49,7,Visitor,2016-17,Regular,42,56,W
10/15/2016,Florida,Missouri,40,14,Visitor,2016-17,Regular,26,54,W
10/15/2016,Colorado,Arizona State,40,16,Visitor,2016-17,Regular,24,56,W
10/15/2016,Texas,Iowa State,27,6,Visitor,2016-17,Regular,21,33,W
10/15/2016,Idaho,New Mexico State,55,23,Visitor,2016-17,Regular,32,78,W
10/15/2016,Rice,UTSA,13,14,Visitor,2016-17,Regular,-1,27,L
10/15/2016,Arkansas State,South Alabama,17,7,Visitor,2016-17,Regular,10,24,W
10/15/2016,LSU,Southern Miss,45,10,Visitor,2016-17,Regular,35,55,W
10/15/2016,Oregon State,Utah,14,19,Visitor,2016-17,Regular,-5,33,L
10/15/2016,Wisconsin,Ohio State,23,30,Visitor,2016-17,Regular,-7,53,L
10/15/2016,San Jose State,Nevada,14,10,Visitor,2016-17,Regular,4,24,W
10/15/2016,Arkansas,Mississippi,34,30,Visitor,2016-17,Regular,4,64,W
10/15/2016,Charlotte U,Florida Intl,26,27,Visitor,2016-17,Regular,-1,53,L
10/15/2016,Michigan State,Northwestern,40,54,Visitor,2016-17,Regular,-14,94,L
10/15/2016,Ohio,Eastern Michigan,20,27,Visitor,2016-17,Regular,-7,47,L
10/15/2016,Clemson,NC State,24,17,Visitor,2016-17,Regular,7,41,W
10/15/2016,UL Monroe,Texas State,40,34,Visitor,2016-17,Regular,6,74,W
10/15/2016,Purdue,Iowa,35,49,Visitor,2016-17,Regular,-14,84,L
10/15/2016,Tennessee,Alabama,10,49,Visitor,2016-17,Regular,-39,59,L
10/15/2016,Rutgers,Illinois,7,24,Visitor,2016-17,Regular,-17,31,L
10/15/2016,Georgia,Vanderbilt,16,17,Visitor,2016-17,Regular,-1,33,L
10/15/2016,Toledo,Bowling Green,42,35,Visitor,2016-17,Regular,7,77,W
10/15/2016,Northern Illinois,Central Michigan,28,34,Visitor,2016-17,Regular,-6,62,L
10/15/2016,Troy,Georgia State,31,21,Visitor,2016-17,Regular,10,52,W
10/15/2016,Miami Florida,North Carolina,13,20,Visitor,2016-17,Regular,-7,33,L
10/15/2016,Massachusetts,Louisiana Tech,28,56,Visitor,2016-17,Regular,-28,84,L
10/15/2016,Texas Tech,West Virginia,17,48,Visitor,2016-17,Regular,-31,65,L
10/15/2016,Marshall,Florida Atlantic,27,21,Visitor,2016-17,Regular,6,48,W
10/15/2016,Florida State,Wake Forest,17,6,Visitor,2016-17,Regular,11,23,W
10/15/2016,South Florida,Connecticut,42,27,Visitor,2016-17,Regular,15,69,W
10/15/2016,Boise State,Colorado State,28,23,Visitor,2016-17,Regular,5,51,W
10/15/2016,Arizona,USC,14,48,Visitor,2016-17,Regular,-34,62,L
10/15/2016,Air Force,New Mexico,40,45,Neutral,2016-17,Regular,-5,85,L
10/15/2016,Houston,Tulsa,38,31,Visitor,2016-17,Regular,7,69,W
10/15/2016,Central Florida,Temple,25,26,Visitor,2016-17,Regular,-1,51,L
10/15/2016,Hawaii,UNLV,38,41,Visitor,2016-17,Regular,-3,79,L
10/15/2016,Virginia,Pittsburgh,31,45,Visitor,2016-17,Regular,-14,76,L
10/15/2016,Notre Dame,Stanford,10,17,Visitor,2016-17,Regular,-7,27,L
10/15/2016,Indiana,Nebraska,22,27,Visitor,2016-17,Regular,-5,49,L
10/15/2016,Akron,Western Michigan,0,41,Visitor,2016-17,Regular,-41,41,L
10/15/2016,Washington State,UCLA,27,21,Visitor,2016-17,Regular,6,48,W
10/15/2016,Maryland,Minnesota,10,31,Visitor,2016-17,Regular,-21,41,L
10/20/2016,Virginia Tech,Miami Florida,37,16,Visitor,2016-17,Regular,21,53,W
10/20/2016,South Alabama,Troy,21,28,Visitor,2016-17,Regular,-7,49,L
10/20/2016,Boise State,BYU,28,27,Visitor,2016-17,Regular,1,55,W
10/21/2016,Temple,South Florida,46,30,Visitor,2016-17,Regular,16,76,W
10/21/2016,San Diego State,San Jose State,42,3,Visitor,2016-17,Regular,39,45,W
10/21/2016,California,Oregon,52,49,Visitor,2016-17,Regular,3,101,W
10/22/2016,Louisville,NC State,54,13,Visitor,2016-17,Regular,41,67,W
10/22/2016,Toledo,Central Michigan,31,17,Visitor,2016-17,Regular,14,48,W
10/22/2016,Northwestern,Indiana,24,14,Visitor,2016-17,Regular,10,38,W
10/22/2016,Kansas State,Texas,24,21,Visitor,2016-17,Regular,3,45,W
10/22/2016,West Virginia,TCU,34,10,Visitor,2016-17,Regular,24,44,W
10/22/2016,Alabama,Texas A&M,33,14,Visitor,2016-17,Regular,19,47,W
10/22/2016,Tulsa,Tulane,50,27,Visitor,2016-17,Regular,23,77,W
10/22/2016,Georgia State,Tennessee-Martin,31,6,Visitor,2016-17,Regular,25,37,W
10/22/2016,Northern Illinois,Buffalo,44,7,Visitor,2016-17,Regular,37,51,W
10/22/2016,Navy,Memphis,42,28,Visitor,2016-17,Regular,14,70,W
10/22/2016,Auburn,Arkansas,56,3,Visitor,2016-17,Regular,53,59,W
10/22/2016,Kentucky,Mississippi St,40,38,Visitor,2016-17,Regular,2,78,W
10/22/2016,Texas Tech,Oklahoma,59,66,Visitor,2016-17,Regular,-7,125,L
10/22/2016,Cincinnati,East Carolina,31,19,Visitor,2016-17,Regular,12,50,W
10/22/2016,SMU,Houston,38,16,Visitor,2016-17,Regular,22,54,W
10/22/2016,Western Kentucky,Old Dominion,59,24,Visitor,2016-17,Regular,35,83,W
10/22/2016,Maryland,Michigan State,28,17,Visitor,2016-17,Regular,11,45,W
10/22/2016,Arizona State,Washington State,32,37,Visitor,2016-17,Regular,-5,69,L
10/22/2016,LSU,Mississippi,38,21,Visitor,2016-17,Regular,17,59,W
10/22/2016,Penn State,Ohio State,24,21,Visitor,2016-17,Regular,3,45,W
10/22/2016,New Mexico State,Georgia Southern,19,22,Visitor,2016-17,Regular,-3,41,L
10/22/2016,New Mexico,UL Monroe,59,17,Visitor,2016-17,Regular,42,76,W
10/22/2016,Rice,Prairie View,65,44,Visitor,2016-17,Regular,21,109,W
10/22/2016,Marshall,Charlotte U,24,27,Visitor,2016-17,Regular,-3,51,L
10/22/2016,Nevada,Wyoming,34,42,Visitor,2016-17,Regular,-8,76,L
10/22/2016,Stanford,Colorado,5,10,Visitor,2016-17,Regular,-5,15,L
10/22/2016,Virginia,North Carolina,14,35,Visitor,2016-17,Regular,-21,49,L
10/22/2016,UTSA,UTEP,49,52,Visitor,2016-17,Regular,-3,101,L
10/22/2016,Florida Intl,Louisiana Tech,24,44,Visitor,2016-17,Regular,-20,68,L
10/22/2016,Connecticut,Central Florida,16,24,Visitor,2016-17,Regular,-8,40,L
10/22/2016,Bowling Green,Miami Ohio,26,40,Visitor,2016-17,Regular,-14,66,L
10/22/2016,Iowa,Wisconsin,9,17,Visitor,2016-17,Regular,-8,26,L
10/22/2016,Minnesota,Rutgers,34,32,Visitor,2016-17,Regular,2,66,W
10/22/2016,Boston College,Syracuse,20,28,Visitor,2016-17,Regular,-8,48,L
10/22/2016,Western Michigan,Eastern Michigan,45,31,Visitor,2016-17,Regular,14,76,W
10/22/2016,Kent,Ohio,10,14,Visitor,2016-17,Regular,-4,24,L
10/22/2016,Missouri,Middle Tenn St,45,51,Visitor,2016-17,Regular,-6,96,L
10/22/2016,Appalachian St,Idaho,37,19,Visitor,2016-17,Regular,18,56,W
10/22/2016,Vanderbilt,Tennessee State,35,17,Visitor,2016-17,Regular,18,52,W
10/22/2016,UNLV,Colorado State,23,42,Visitor,2016-17,Regular,-19,65,L
10/22/2016,Army,North Texas,18,35,Visitor,2016-17,Regular,-17,53,L
10/22/2016,Ball State,Akron,25,35,Visitor,2016-17,Regular,-10,60,L
10/22/2016,Michigan,Illinois,41,8,Visitor,2016-17,Regular,33,49,W
10/22/2016,Washington,Oregon State,41,17,Visitor,2016-17,Regular,24,58,W
10/22/2016,Air Force,Hawaii,27,34,Visitor,2016-17,Regular,-7,61,L
10/22/2016,Texas State,UL Lafayette,3,27,Visitor,2016-17,Regular,-24,30,L
10/22/2016,South Carolina,Massachusetts,34,28,Visitor,2016-17,Regular,6,62,W
10/22/2016,Kansas,Oklahoma State,20,44,Visitor,2016-17,Regular,-24,64,L
10/22/2016,Utah State,Fresno State,38,20,Visitor,2016-17,Regular,18,58,W
10/22/2016,UCLA,Utah,45,52,Visitor,2016-17,Regular,-7,97,L
10/22/2016,Nebraska,Purdue,27,14,Visitor,2016-17,Regular,13,41,W
10/27/2016,Pittsburgh,Virginia Tech,36,39,Visitor,2016-17,Regular,-3,75,L
10/27/2016,Buffalo,Akron,41,20,Visitor,2016-17,Regular,21,61,W
10/27/2016,USC,California,45,24,Visitor,2016-17,Regular,21,69,W
10/27/2016,Georgia Southern,Appalachian St,10,34,Visitor,2016-17,Regular,-24,44,L
10/27/2016,Toledo,Ohio,26,31,Visitor,2016-17,Regular,-5,57,L
10/28/2016,South Florida,Navy,52,45,Visitor,2016-17,Regular,7,97,W
10/28/2016,Fresno State,Air Force,21,31,Visitor,2016-17,Regular,-10,52,L
10/28/2016,Utah State,San Diego State,13,40,Visitor,2016-17,Regular,-27,53,L
10/29/2016,East Carolina,Connecticut,41,3,Visitor,2016-17,Regular,38,44,W
10/29/2016,Iowa State,Kansas State,26,31,Visitor,2016-17,Regular,-5,57,L
10/29/2016,Oklahoma,Kansas,56,3,Visitor,2016-17,Regular,53,59,W
10/29/2016,Michigan State,Michigan,23,32,Visitor,2016-17,Regular,-9,55,L
10/29/2016,Virginia,Louisville,25,32,Visitor,2016-17,Regular,-7,57,L
10/29/2016,Massachusetts,Wagner,34,10,Visitor,2016-17,Regular,24,44,W
10/29/2016,Temple,Cincinnati,34,13,Visitor,2016-17,Regular,21,47,W
10/29/2016,Oklahoma State,West Virginia,37,20,Visitor,2016-17,Regular,17,57,W
10/29/2016,Utah,Washington,24,31,Visitor,2016-17,Regular,-7,55,L
10/29/2016,Texas,Baylor,35,34,Visitor,2016-17,Regular,1,69,W
10/29/2016,Indiana,Maryland,42,36,Visitor,2016-17,Regular,6,78,W
10/29/2016,Florida,Georgia,24,10,Neutral,2016-17,Regular,14,34,W
10/29/2016,Notre Dame,Miami Florida,30,27,Visitor,2016-17,Regular,3,57,W
10/29/2016,South Carolina,Tennessee,24,21,Visitor,2016-17,Regular,3,45,W
10/29/2016,Florida State,Clemson,34,37,Visitor,2016-17,Regular,-3,71,L
10/29/2016,Wyoming,Boise State,30,28,Visitor,2016-17,Regular,2,58,W
10/29/2016,Arkansas State,UL Monroe,51,10,Visitor,2016-17,Regular,41,61,W
10/29/2016,Florida Intl,Middle Tenn St,35,42,Visitor,2016-17,Regular,-7,77,L
10/29/2016,Louisiana Tech,Rice,61,16,Visitor,2016-17,Regular,45,77,W
10/29/2016,UTSA,North Texas,31,17,Visitor,2016-17,Regular,14,48,W
10/29/2016,Oregon,Arizona State,54,35,Visitor,2016-17,Regular,19,89,W
10/29/2016,Oregon State,Washington State,31,35,Visitor,2016-17,Regular,-4,66,L
10/29/2016,San Jose State,UNLV,30,24,Visitor,2016-17,Regular,6,54,W
10/29/2016,Texas A&M,New Mexico State,52,10,Visitor,2016-17,Regular,42,62,W
10/29/2016,Wake Forest,Army,13,21,Visitor,2016-17,Regular,-8,34,L
10/29/2016,Wisconsin,Nebraska,23,17,Visitor,2016-17,Regular,6,40,W
10/29/2016,NC State,Boston College,14,21,Visitor,2016-17,Regular,-7,35,L
10/29/2016,Mississippi,Auburn,29,40,Visitor,2016-17,Regular,-11,69,L
10/29/2016,Houston,Central Florida,31,24,Visitor,2016-17,Regular,7,55,W
10/29/2016,Eastern Michigan,Miami Ohio,15,28,Visitor,2016-17,Regular,-13,43,L
10/29/2016,Tulane,SMU,31,35,Visitor,2016-17,Regular,-4,66,L
10/29/2016,Missouri,Kentucky,21,35,Visitor,2016-17,Regular,-14,56,L
10/29/2016,Purdue,Penn State,24,62,Visitor,2016-17,Regular,-38,86,L
10/29/2016,Mississippi St,Samford,56,41,Visitor,2016-17,Regular,15,97,W
10/29/2016,Memphis,Tulsa,30,59,Visitor,2016-17,Regular,-29,89,L
10/29/2016,Hawaii,New Mexico,21,28,Visitor,2016-17,Regular,-7,49,L
10/29/2016,Central Michigan,Kent,24,27,Visitor,2016-17,Regular,-3,51,L
10/29/2016,Ohio State,Northwestern,24,20,Visitor,2016-17,Regular,4,44,W
10/29/2016,South Alabama,Georgia State,13,10,Visitor,2016-17,Regular,3,23,W
10/29/2016,Southern Miss,Marshall,24,14,Visitor,2016-17,Regular,10,38,W
10/29/2016,UTEP,Old Dominion,21,31,Visitor,2016-17,Regular,-10,52,L
10/29/2016,Illinois,Minnesota,17,40,Visitor,2016-17,Regular,-23,57,L
10/29/2016,Florida Atlantic,Western Kentucky,3,52,Visitor,2016-17,Regular,-49,55,L
10/29/2016,Arizona,Stanford,10,34,Visitor,2016-17,Regular,-24,44,L
10/29/2016,TCU,Texas Tech,24,27,Visitor,2016-17,Regular,-3,51,L
