"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"116",3.408734155,-5.151573988743,-6.27,-4.06111700982868,-0.237990082,8.1,-0.996526847703569,-8.0221,-0.17356,-2.652,7,-6.8618422,7.96099104,-10.54,-2.818947656,10,NA
"117",5.009388711,-1.881924359992,-0.72,-1.02444505579065,3.141038306,-20,5.67529239683727,-4.2874,2.645872,4.015,7,9.00816028,9.5700211,-6.44,-2.977043931,-4,NA
"118",8.814516407,2.53327234987,-5.18,-0.808625009558142,-0.655793419,4.6,3.79269806570946,2.948233333,-0.74053,0.933,8,-6.06582144,-5.4499945,1.76,-7.600891515,13,NA
"119",4.630690962,3.83808706323501,0.09,-2.70665844827438,-0.607328144,3.6,-0.996526847703569,5.2947,4.629953,-0.315,4,-5.34224548,-1.0056719,6.57,5.240064561,16,NA
"120",3.660685849,2.71084569413,1.51,-0.895373269285656,4.148633442,9.3,-0.155279543623017,3.237533333,5.841901,5.93,-2,-13.67563311,10.332724,6,-8.130922779,-6,NA
"121",3.599599295,-9.391255099303,-2.6,3.34235536624084,1.421309127,-8.8,-1.24409409107969,5.950666667,-0.39486,-7.716,6,-5.52502379,3.66943732,9.31,-2.510583093,4,NA
"122",5.378550431,5.557317663116,1.7,1.38031461310399,9.368355935,-10.3,-2.83005608658484,0.459233333,6.17619,3.515,8,8.09999899,10.2359877,-0.27,11.87606702,6,NA
"123",1.189855651,0.0736412195890068,-1.65,-5.24848562382412,-4.103636817,15.6,-4.99431527662535,-6.0125,0.621754,3.893,4,-14.93247896,-1.0825604,-9.96,-3.942243503,4,NA
"124",1.930009506,-6.55506612741101,-1.09,-2.48577753197567,1.168664698,11.2,0.177999486265338,-1.737966667,1.933272,1.361,5,0.63104262,8.38479821,-1.74,0.316559809,6,NA
"125",-1.924380258,-3.416897828245,-2.42,-3.24435414679593,-0.044288346,14.2,-1.18827054177569,-4.9206,5.610088,5.994,7,-14.79872782,3.39734605,-6.46,-1.600959089,9,NA
"126",2.36276646,9.0089351787249,-0.15,0.233014374805961,-3.823067949,-23.2,-0.493773678156236,4.973566667,4.131528,7.601,1,10.80738537,5.5128716,3.97,-4.14356992,-5,NA
"127",0.290177586,3.37579729646301,-2.36,-3.12384633602909,-0.590722065,-23,-1.32757225938777,2.045266667,3.351495,4.02,-3,-3.97499797,-7.4959406,2.27,-7.477624026,-10,NA
"128",2.027040168,-10.217626163395,-3.42,-3.06144151647956,0.95340917,-6.4,-0.890153904603498,0.132233333,2.083197,-9.897,-2,0.25118677,-6.9212178,2.35,2.292406424,19,NA
"129",1.700174083,-5.33646671840989,-6.91,-6.56005929721078,-4.736041577,13.4,-1.7782155982445,-6.527166667,-1.33824,-2.071,-2,1.80715622,-6.4908187,-9.1,-13.96199453,12,NA
"130",2.39121057,-5.86525463124599,-5.83,-5.98724705004251,-2.555229729,16.4,-0.890153904603498,-7.020666667,0.96813,-2.053,6,12.30215753,1.76785341,-9.63,-3.985377805,2,NA
"131",3.026301727,-12.014124895402,-8.94,-11.1593799843482,0.49868315,15.3,2.30442284074548,-13.4384,-2.25813,-9.682,0,-8.57957942,0.927397,-13.72,-10.61663549,-7,NA
"132",-4.378126003,-4.465133761844,-0.85,-3.03492108811425,1.106292106,3.4,4.42894014746113,-1.603633333,0.489832,-4.969,-6,9.37020711,1.10782039,-1.51,-3.853506439,7,NA
"133",1.396275108,-5.81527788685371,-10,-9.1311863910563,-2.471788721,10.3,3.14567014482602,-4.658633333,-5.74778,-5.659,6,-9.47185622,5.31521435,-2.74,-11.27921522,0,NA
"134",3.750496574,3.46289358487,6.24,1.28117402018835,-0.07236034,6.3,0.134773612732954,3.144,7.204873,9.179,7,-16.95127391,1.44727623,3.99,3.564558169,5,NA
"135",3.660685849,2.71084569413,1.51,-0.895373269285656,4.148633442,17.4,3.61415985189387,3.237533333,5.841901,5.93,-2,-20.35478947,10.332724,6,-1.461973789,-7,NA
"136",3.436327065,-1.05209386252601,2.71,3.18819196378799,3.036214356,19.3,-3.51909849227207,2.817933333,4.408088,3.243,-5,4.26518985,6.40803664,1.29,0.392089516,-5,NA
"137",2.735135792,0.818035291792,-2.63,-9.95807533291948,-6.986802555,15.3,1.61430522076756,-0.310233333,1.356741,-1.795,-1,-2.55405661,-2.0830176,-4.4,10.19345555,-8,NA
"138",0.809333588,3.469852157983,5.02,1.8547802483514,0.633520176,-3.7,-3.96974183112882,3.5068,7.021489,9.615,-4,-1.51449774,1.35625066,1.62,5.84775754,-1,NA
"139",-0.349406615,4.009452486009,3.28,6.89948912310632,3.132288092,-5.3,-2.5250860147971,4.810666667,9.815044,9.636,7,-17.6260017,4.06313578,7.28,4.324008044,3,NA
"140",-1.679361191,-9.088027517855,-4.69,-7.07290344020606,-10.32738484,-29.3,-2.68529991104055,-6.065166667,0.408504,-4.488,-1,-4.13462537,-10.960172,-9.23,-8.471771212,1,NA
"141",0.826693449,3.097642137965,-3.75,-3.82905034855648,0.420988638,-4,-6.0263001078249,-0.2264,3.712719,0.912,-2,-14.79872782,-3.01628,-0.41,2.525518537,9,NA
"142",1.958561426,6.804890941528,-0.8,-5.05342782314963,2.43788678,-10.4,-1.20234125262588,2.3588,3.372641,12.55,2,-1.49570922,9.91339468,-1.39,5.199832111,-9,NA
